frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
387897,3,1,1,7,7,7,5,0,0,4,4,4,2,2,4
387898,4,4,0,2,2,3,5,5,5,5,5,1,1,1,7
387899,5,5,5,1,1,1,3,5,5,0,0,5,4,4,1
387900,0,0,1,4,4,4,1,1,8,0,0,5,1,3,3
387901,7,3,3,1,1,1,4,4,5,4,4,4,1,1,7
387902,0,0,0,1,1,3,5,3,3,4,4,8,1,1,1
387903,3,6,6,3,3,3,6,6,6,1,0,0,3,3,3
387904,1,1,1,4,4,1,0,2,2,3,3,3,1,1,5
387905,3,2,2,1,3,3,5,5,0,7,7,4,2,0,0
387906,0,1,1,2,2,2,3,3,3,4,1,1,3,2,2
387907,0,0,0,3,3,6,5,5,5,7,7,7,0,0,0
387908,1,1,0,5,5,5,3,7,7,4,4,4,5,5,5
387909,4,1,1,1,2,2,5,5,5,1,1,1,7,7,7
387910,5,5,5,3,0,0,3,3,3,1,1,3,4,4,4
387911,0,0,0,4,4,4,0,1,1,3,3,3,0,2,2
387912,7,3,3,0,4,4,4,4,1,4,4,4,5,5,5
387913,5,5,5,4,1,1,3,3,2,3,3,3,0,0,1
387914,3,3,3,3,3,0,4,4,1,3,3,0,5,0,0
387915,6,6,6,0,0,0,3,3,3,1,1,1,1,1,1
387916,1,1,1,4,1,1,3,3,5,3,3,3,2,0,0
387917,1,1,1,0,0,5,5,3,3,2,2,3,0,2,2
387918,5,0,0,6,6,4,0,0,0,3,3,0,3,3,6
387919,3,3,1,4,1,1,4,5,5,0,0,4,3,3,3
387920,4,4,5,3,3,6,1,3,3,5,3,3,1,0,0
387921,3,3,2,1,1,3,4,4,1,1,0,0,0,1,1
387922,4,5,5,4,4,1,4,4,1,2,3,3,3,3,6
387923,7,3,3,2,2,2,0,0,2,0,0,0,4,4,4
387924,0,0,2,1,1,1,1,1,1,1,1,2,2,2,4
387925,1,0,0,6,6,4,3,3,5,3,0,0,0,4,4
387926,1,1,1,3,3,3,2,1,1,3,3,0,7,3,3
387927,2,2,0,5,3,3,1,1,1,3,3,3,3,3,1
387928,4,4,5,5,5,5,4,4,4,3,3,0,3,2,2
387929,1,1,0,2,0,0,3,0,0,5,5,1,4,4,4
387930,6,6,1,3,3,3,4,5,5,6,6,4,6,6,1
387931,1,1,7,0,4,4,3,3,5,1,1,2,7,7,3
387932,0,1,1,4,1,1,3,3,3,2,2,2,5,5,4
387933,0,0,4,6,6,4,0,0,4,4,4,1,5,5,0
387934,4,4,4,6,6,6,4,5,5,1,1,1,0,0,4
387935,6,1,1,7,4,4,3,3,5,2,0,0,0,0,1
387936,1,1,1,6,6,4,0,0,4,0,5,5,1,1,7
387937,3,3,3,0,0,0,5,5,0,5,5,5,6,1,1
387938,0,0,0,4,4,4,5,5,0,1,2,2,1,3,3
387939,4,5,5,3,3,3,0,2,2,3,0,0,0,0,4
387940,3,3,6,5,5,3,0,0,0,4,4,1,4,4,4
387941,0,0,2,4,4,1,1,4,4,3,3,0,3,2,2
387942,5,4,4,0,5,5,0,0,0,4,4,4,3,6,6
387943,0,0,1,1,1,2,3,3,5,2,3,3,6,6,6
387944,4,4,4,1,3,3,3,3,3,7,4,4,5,5,0
387945,0,4,4,0,4,4,1,1,1,5,5,3,6,6,6
387946,7,7,3,1,3,3,5,5,5,0,0,0,5,5,0
387947,3,1,1,1,1,1,5,5,3,1,1,1,0,0,2
387948,3,2,2,4,4,1,2,2,2,3,3,0,2,2,0
387949,3,1,1,3,3,3,0,6,6,6,6,4,1,1,1
387950,5,0,0,1,1,2,1,4,4,0,5,5,1,1,7
387951,5,5,5,7,7,7,0,0,4,5,3,3,5,5,5
387952,6,6,6,0,5,5,3,0,0,3,6,6,1,1,5
387953,3,6,6,1,1,3,0,0,6,0,0,4,5,0,0
387954,3,6,6,7,7,4,3,3,3,6,6,6,0,0,0
387955,0,4,4,4,4,4,3,3,7,1,1,1,3,3,3
387956,2,0,0,2,2,0,4,4,1,1,1,1,0,0,0
387957,5,4,4,0,0,0,5,5,5,5,5,1,5,5,4
387958,5,0,0,3,3,0,4,1,1,4,1,1,3,3,3
387959,4,4,4,3,3,0,2,1,1,5,5,5,3,3,1
387960,0,0,2,1,1,1,1,1,0,0,0,5,7,3,3
387961,5,5,5,0,0,0,0,0,0,1,1,1,1,1,5
387962,2,2,4,3,6,6,3,5,5,6,4,4,0,2,2
387963,6,6,1,5,3,3,3,5,5,4,1,1,0,0,0
387964,2,2,4,4,1,1,6,4,4,6,4,4,0,3,3
387965,6,6,6,2,2,2,0,0,0,0,0,5,7,3,3
387966,7,7,3,4,1,1,1,0,0,1,3,3,1,1,3
387967,1,1,1,1,1,1,0,0,2,1,2,2,4,4,4
387968,0,0,3,3,0,0,0,0,0,4,4,4,3,1,1
387969,4,4,4,0,0,5,0,0,0,2,2,3,6,6,6
387970,5,5,0,1,2,2,5,5,0,6,4,4,0,0,4
387971,4,5,5,6,4,4,4,1,1,1,1,3,1,1,1
387972,3,3,2,2,2,2,6,6,6,5,1,1,3,6,6
387973,3,3,3,1,1,3,1,0,0,7,4,4,0,0,2
387974,3,6,6,5,3,3,6,4,4,5,5,3,2,0,0
387975,4,5,5,5,3,3,5,5,0,6,4,4,1,7,7
387976,6,6,1,0,0,4,1,1,3,1,1,3,4,4,4
387977,1,1,1,4,1,1,4,5,5,0,0,5,4,4,5
387978,0,0,1,6,6,4,4,1,1,4,4,4,1,5,5
387979,3,3,3,0,0,0,1,0,0,1,1,0,4,5,5
387980,0,0,4,1,2,2,4,4,4,6,6,4,3,3,3
387981,1,7,7,3,3,3,2,2,1,1,1,2,0,3,3
387982,2,2,4,0,0,5,1,1,1,4,4,8,4,4,5
387983,2,2,2,1,1,2,0,0,0,4,4,4,1,1,1
387984,3,3,1,5,5,5,0,1,1,0,4,4,2,2,2
387985,1,0,0,1,2,2,7,7,2,0,0,0,0,3,3
387986,1,1,1,0,0,0,5,5,3,4,1,1,2,2,2
387987,2,2,2,3,3,3,2,0,0,1,0,0,1,1,5
387988,2,4,4,0,0,5,4,4,1,6,6,6,1,5,5
387989,4,4,4,0,0,0,1,0,0,0,0,0,3,3,3
387990,2,2,2,4,4,1,2,2,0,1,1,2,1,7,7
387991,1,1,1,5,5,3,1,0,0,5,5,1,0,0,0
387992,1,1,1,6,6,6,0,4,4,3,0,0,1,1,5
387993,5,5,4,5,5,5,5,5,3,1,0,0,3,3,3
387994,1,3,3,1,1,1,3,7,7,2,3,3,1,1,1
387995,2,0,0,1,1,1,2,2,2,3,6,6,1,1,3
387996,6,6,1,3,6,6,3,3,3,1,1,1,0,0,0
387997,6,6,6,2,3,3,5,5,3,3,6,6,1,1,1
387998,0,0,2,0,4,4,6,6,4,5,3,3,0,0,0
387999,0,0,4,2,2,0,4,4,5,0,0,5,2,2,2
388000,0,0,2,3,6,6,5,5,3,4,1,1,4,4,4
388001,1,1,5,3,3,6,0,0,2,6,4,4,1,7,7
388002,4,4,5,7,4,4,2,2,0,1,3,3,0,0,0
388003,2,4,4,3,3,3,5,5,5,2,0,0,5,5,5
388004,4,4,4,7,7,7,5,5,5,1,0,0,5,5,5
388005,0,0,0,4,4,1,2,1,1,6,6,6,4,0,0
388006,3,3,3,0,0,0,1,1,1,0,4,4,4,1,1
388007,5,5,4,5,5,5,3,7,7,3,3,6,1,1,5
388008,0,1,1,3,0,0,1,1,1,1,1,1,0,0,0
388009,0,0,4,4,4,1,4,1,1,4,4,1,3,3,3
388010,4,4,0,5,3,3,1,1,1,1,1,1,4,5,5
388011,1,0,0,0,0,0,5,5,5,3,6,6,3,3,1
388012,3,3,3,6,6,4,3,0,0,0,0,5,6,6,6
388013,4,5,5,1,1,1,2,2,0,1,1,2,0,2,2
388014,0,4,4,1,1,3,3,3,5,4,4,4,2,0,0
388015,4,4,1,2,2,0,1,3,3,5,5,5,6,1,1
388016,0,0,0,4,4,4,1,1,4,0,0,4,4,4,4
388017,2,2,4,3,0,0,1,1,3,0,4,4,3,3,1
388018,0,0,4,5,3,3,5,5,0,0,0,5,4,4,1
388019,7,7,3,4,4,1,0,0,0,3,3,0,1,5,5
388020,0,0,3,2,3,3,5,0,0,0,4,4,5,5,5
388021,0,4,4,5,5,1,5,5,3,4,4,1,6,6,1
388022,1,7,7,2,2,2,5,5,5,3,0,0,0,1,1
388023,1,1,3,5,5,1,3,3,3,6,4,4,4,5,5
388024,0,0,3,5,3,3,3,0,0,3,0,0,4,4,0
388025,0,1,1,3,3,0,4,4,4,1,0,0,1,3,3
388026,3,3,3,6,4,4,3,3,2,4,1,1,3,6,6
388027,6,1,1,3,0,0,1,1,0,5,5,5,0,0,0
388028,1,1,1,5,5,5,4,4,4,3,3,3,6,6,1
388029,4,0,0,6,6,4,1,1,1,3,0,0,4,4,4
388030,1,1,3,6,6,4,4,1,1,3,3,3,2,4,4
388031,0,0,0,3,3,3,1,4,4,0,0,0,3,6,6
388032,2,2,0,0,4,4,0,0,0,4,4,1,3,3,3
388033,1,0,0,5,5,3,5,5,3,4,4,4,1,0,0
388034,1,1,1,1,1,3,2,0,0,0,0,4,1,1,1
388035,4,4,0,4,4,1,4,5,5,5,1,1,7,3,3
388036,4,0,0,3,3,0,3,5,5,1,2,2,5,5,0
388037,2,2,4,4,1,1,0,6,6,7,7,7,1,3,3
388038,2,2,4,0,0,0,0,2,2,3,3,0,5,5,0
388039,6,1,1,0,5,5,6,6,4,1,1,1,5,0,0
388040,0,3,3,1,1,1,0,2,2,1,1,0,0,0,0
388041,3,1,1,1,3,3,0,2,2,1,1,0,6,6,6
388042,2,2,2,1,3,3,1,1,0,5,5,5,1,1,3
388043,1,1,1,1,1,1,4,4,4,1,2,2,1,1,3
388044,3,2,2,4,4,4,4,4,4,2,2,2,0,0,2
388045,4,4,4,8,0,0,5,5,5,5,5,1,4,4,5
388046,1,5,5,6,4,4,0,0,1,0,0,0,4,4,4
388047,7,3,3,1,2,2,1,1,0,1,1,2,7,7,7
388048,3,6,6,0,0,0,3,3,0,2,2,2,1,0,0
388049,3,3,6,5,5,5,3,3,5,1,1,1,1,7,7
388050,4,4,0,2,0,0,0,2,2,3,3,6,0,3,3
388051,0,0,1,0,0,0,0,0,0,1,1,1,6,6,6
388052,0,1,1,3,3,3,2,2,1,0,4,4,0,0,4
388053,7,3,3,3,3,6,4,1,1,2,2,2,0,0,4
388054,0,0,0,7,7,4,3,3,7,7,4,4,4,4,4
388055,2,4,4,5,3,3,3,3,3,4,4,4,4,4,4
388056,0,0,3,3,3,3,6,4,4,1,2,2,3,3,2
388057,0,0,0,4,4,1,1,1,0,0,0,5,1,1,5
388058,0,4,4,3,3,0,0,0,2,8,1,1,3,1,1
388059,2,2,4,3,3,0,4,4,1,6,6,6,0,0,0
388060,0,0,0,4,1,1,4,4,5,0,0,5,0,0,2
388061,2,2,0,1,1,3,0,0,0,3,3,3,0,0,2
388062,0,2,2,4,1,1,0,0,0,1,1,1,4,4,5
388063,0,0,3,4,4,4,4,4,1,0,0,0,4,4,4
388064,1,1,7,5,3,3,1,1,1,3,3,3,1,1,1
388065,4,4,4,6,6,4,1,1,1,0,0,5,7,3,3
388066,3,1,1,0,0,0,1,3,3,3,0,0,0,2,2
388067,5,5,5,0,4,4,5,5,0,0,0,0,6,1,1
388068,2,2,0,5,5,1,3,5,5,2,2,2,2,2,2
388069,1,0,0,3,0,0,4,1,1,0,0,0,2,2,0
388070,3,2,2,5,5,5,0,6,6,3,3,3,0,0,1
388071,4,4,5,5,1,1,1,3,3,4,4,4,3,1,1
388072,6,6,6,7,7,7,0,4,4,0,0,0,1,7,7
388073,5,5,5,5,1,1,8,3,3,0,0,0,3,2,2
388074,4,4,0,0,0,5,4,4,4,7,7,7,2,2,4
388075,3,3,3,3,0,0,1,3,3,4,4,1,0,0,0
388076,3,3,3,7,7,4,3,7,7,1,1,2,0,0,0
388077,2,2,0,0,4,4,1,1,1,0,0,0,2,2,0
388078,0,0,2,5,1,1,1,3,3,3,3,3,2,0,0
388079,1,1,5,7,4,4,2,2,1,0,4,4,4,4,4
388080,3,3,3,4,4,1,3,7,7,0,5,5,1,5,5
388081,0,0,2,1,1,2,5,5,3,0,0,0,1,3,3
388082,1,1,5,4,4,1,2,2,0,0,5,5,0,3,3
388083,4,4,0,3,0,0,1,3,3,3,3,0,1,7,7
388084,4,1,1,1,1,2,0,0,0,2,2,0,0,0,4
388085,4,4,4,3,3,0,4,4,1,1,1,1,2,2,2
388086,3,3,3,1,2,2,0,0,1,0,0,7,5,5,0
388087,1,1,1,3,3,0,5,5,0,1,1,1,2,2,4
388088,2,2,4,4,4,1,2,2,2,3,6,6,1,1,1
388089,0,0,0,1,2,2,1,3,3,3,0,0,0,0,0
388090,3,1,1,0,4,4,4,1,1,3,0,0,4,4,4
388091,5,5,0,0,0,4,1,1,1,2,2,3,1,1,1
388092,4,4,4,2,3,3,1,1,1,0,0,0,4,5,5
388093,6,6,6,6,6,4,0,0,2,0,0,0,3,3,1
388094,7,3,3,1,1,1,3,3,3,3,0,0,1,1,5
388095,7,3,3,1,0,0,1,4,4,3,3,3,3,3,3
388096,3,6,6,1,3,3,5,5,5,4,4,1,7,7,3
388097,4,4,4,5,5,5,1,1,1,1,2,2,1,1,5
388098,1,1,5,0,0,7,3,3,3,1,3,3,6,6,1
388099,3,3,3,4,1,1,5,5,0,0,0,0,7,7,7
388100,6,6,6,4,1,1,1,0,0,3,3,0,3,3,6
388101,0,0,3,1,1,1,4,4,1,1,1,1,1,1,0
388102,2,2,2,6,6,4,2,2,0,4,4,4,1,1,3
388103,1,1,7,5,5,5,3,2,2,1,1,1,2,2,2
388104,6,6,6,2,2,3,2,2,2,5,1,1,7,7,7
388105,1,5,5,3,0,0,1,1,0,0,0,5,4,4,4
388106,4,0,0,4,4,1,1,1,3,5,1,1,0,3,3
388107,2,2,2,0,0,4,4,1,1,1,1,1,4,4,4
388108,5,5,4,2,3,3,3,3,3,2,3,3,3,3,3
388109,4,4,4,3,0,0,0,2,2,5,1,1,7,7,7
388110,5,5,0,1,1,2,6,4,4,1,2,2,2,2,4
388111,5,0,0,5,5,1,4,4,5,3,3,0,2,4,4
388112,0,0,0,0,0,0,4,4,1,0,4,4,0,0,0
388113,6,6,1,1,2,2,0,4,4,5,5,1,3,3,6
388114,7,7,3,1,1,2,1,3,3,5,5,1,4,4,1
388115,0,0,4,1,1,2,7,7,7,3,0,0,2,2,2
388116,1,7,7,0,0,4,0,0,1,6,6,4,7,7,3
388117,0,0,0,7,4,4,0,0,4,2,2,0,1,1,1
388118,1,0,0,1,1,2,1,1,3,5,3,3,0,4,4
388119,0,0,0,3,0,0,3,3,3,3,3,0,4,4,0
388120,3,3,1,2,2,2,0,6,6,5,3,3,6,6,6
388121,2,2,2,7,7,7,6,4,4,1,3,3,0,0,0
388122,2,2,2,0,0,5,3,7,7,4,4,8,4,4,4
388123,0,0,0,3,6,6,1,3,3,0,0,0,4,4,5
388124,4,4,4,1,0,0,1,1,3,6,6,4,1,0,0
388125,1,3,3,3,0,0,2,2,2,3,3,3,4,4,4
388126,5,5,0,1,1,2,4,4,4,3,6,6,1,3,3
388127,1,5,5,5,5,3,0,4,4,0,5,5,0,1,1
388128,2,2,0,3,3,6,2,2,1,1,3,3,3,3,3
388129,4,4,0,0,0,5,0,2,2,6,6,6,4,0,0
388130,1,1,0,4,4,1,6,6,4,5,5,5,0,4,4
388131,4,0,0,1,1,2,5,5,3,4,4,4,0,3,3
388132,7,7,3,5,5,5,4,4,4,8,1,1,5,5,0
388133,1,1,1,2,3,3,0,0,2,2,2,0,3,1,1
388134,0,1,1,7,7,7,2,2,1,0,5,5,6,6,6
388135,7,7,7,3,3,3,1,1,4,6,6,6,5,0,0
388136,4,1,1,4,4,4,3,3,7,0,0,5,0,0,1
388137,2,2,2,3,0,0,0,1,1,1,1,0,5,4,4
388138,1,1,3,5,5,5,4,1,1,2,3,3,4,1,1
388139,0,0,2,5,5,5,1,3,3,4,1,1,3,1,1
388140,0,2,2,2,2,3,0,1,1,1,1,1,1,1,3
388141,2,4,4,7,4,4,0,2,2,6,4,4,0,0,0
388142,7,3,3,1,1,3,0,0,0,1,1,1,5,0,0
388143,1,7,7,5,3,3,6,6,6,0,0,0,1,7,7
388144,5,5,4,7,7,4,2,1,1,3,6,6,7,7,3
388145,3,3,3,0,4,4,5,5,3,0,0,0,1,1,1
388146,4,4,1,1,1,3,7,2,2,4,1,1,1,3,3
388147,4,4,5,7,7,7,4,5,5,0,0,0,4,4,4
388148,4,4,4,4,4,4,0,0,0,1,1,1,0,0,4
388149,4,4,4,2,2,2,3,3,0,2,3,3,4,1,1
388150,1,7,7,1,1,2,0,0,6,3,3,3,1,1,1
388151,6,6,1,4,4,4,5,5,0,4,4,1,7,7,3
388152,1,1,0,5,5,1,0,4,4,0,0,0,1,1,7
388153,4,4,1,0,7,7,3,3,5,0,5,5,3,1,1
388154,4,4,1,5,5,1,2,1,1,2,3,3,1,3,3
388155,0,1,1,5,3,3,1,1,0,8,1,1,2,2,2
388156,7,3,3,4,4,1,4,1,1,0,0,4,1,5,5
388157,2,2,0,0,0,5,1,1,1,2,2,3,0,0,4
388158,0,0,0,7,7,4,2,2,1,6,4,4,2,2,0
388159,7,7,7,3,6,6,6,6,4,4,4,4,0,0,1
388160,1,0,0,5,5,5,0,6,6,5,3,3,5,5,5
388161,2,2,0,2,2,2,1,1,1,3,0,0,4,0,0
388162,4,4,0,3,0,0,3,3,7,7,7,7,4,1,1
388163,0,0,4,4,1,1,0,0,4,5,5,5,4,4,5
388164,3,2,2,5,1,1,5,0,0,4,4,1,3,3,2
388165,0,3,3,0,0,0,4,4,4,2,2,3,3,2,2
388166,4,4,1,6,6,4,2,2,2,3,3,6,4,0,0
388167,0,2,2,3,3,3,1,1,1,1,1,1,4,4,5
388168,3,3,1,1,2,2,5,5,5,4,4,4,5,5,5
388169,1,0,0,4,4,4,5,3,3,0,0,4,4,4,0
388170,4,1,1,3,3,0,1,1,1,5,5,1,2,2,4
388171,3,3,2,2,0,0,3,3,3,4,1,1,4,0,0
388172,7,7,7,6,6,6,4,4,4,0,0,7,0,3,3
388173,0,4,4,1,2,2,4,5,5,4,1,1,1,7,7
388174,1,3,3,3,3,3,6,6,6,3,3,3,3,3,3
388175,2,0,0,2,2,2,4,1,1,1,1,2,0,0,4
388176,5,5,0,3,3,3,0,4,4,1,1,2,5,5,5
388177,1,1,1,5,1,1,2,2,0,3,3,3,1,3,3
388178,3,6,6,5,3,3,4,1,1,0,0,0,6,6,6
388179,4,4,4,1,1,3,3,3,3,5,5,3,3,3,2
388180,2,2,0,0,0,0,1,1,1,2,2,3,0,2,2
388181,2,2,0,0,0,5,3,0,0,5,5,3,4,4,4
388182,0,0,3,4,4,1,0,0,2,3,3,3,0,0,0
388183,7,7,7,3,3,3,2,0,0,1,3,3,4,4,1
388184,5,4,4,4,4,4,0,0,1,3,6,6,7,7,7
388185,4,1,1,1,1,2,0,0,0,0,0,0,1,1,0
388186,0,0,2,6,6,6,4,4,1,2,3,3,4,5,5
388187,0,0,1,4,4,1,1,4,4,4,8,1,1,5,5
388188,1,1,3,8,0,0,4,4,4,1,1,1,0,2,2
388189,1,1,1,0,0,0,2,2,0,3,3,0,3,3,2
388190,7,7,7,4,4,1,0,0,0,2,2,2,3,2,2
388191,1,1,1,7,4,4,0,4,4,5,5,5,3,3,6
388192,0,0,2,1,1,3,0,0,0,1,0,0,7,7,3
388193,0,0,4,3,0,0,0,6,6,7,7,7,5,5,5
388194,1,7,7,3,3,3,3,3,3,0,0,4,5,5,0
388195,5,4,4,5,5,5,2,2,2,5,5,1,0,2,2
388196,2,2,4,0,0,5,2,0,0,1,0,0,2,2,0
388197,0,3,3,0,0,4,3,3,3,3,0,0,0,0,1
388198,6,6,6,3,3,3,4,4,5,0,5,5,1,1,3
388199,4,1,1,0,0,4,1,3,3,6,4,4,1,0,0
388200,4,4,0,5,3,3,3,3,0,5,3,3,0,3,3
388201,3,1,1,0,0,0,1,0,0,1,0,0,4,4,4
388202,5,5,0,1,3,3,4,4,4,2,2,2,1,5,5
388203,1,1,7,1,1,1,1,0,0,1,1,2,0,0,0
388204,1,1,0,2,2,2,6,6,6,5,1,1,0,0,1
388205,3,3,2,3,0,0,0,1,1,7,7,7,3,2,2
388206,0,1,1,4,4,1,3,3,0,0,5,5,0,0,1
388207,0,0,0,0,5,5,5,0,0,2,2,3,1,1,1
388208,1,1,3,4,1,1,0,1,1,0,0,0,2,2,4
388209,0,0,3,3,3,3,6,4,4,3,3,3,4,4,4
388210,6,6,1,0,0,0,4,4,1,1,3,3,4,4,5
388211,3,3,2,0,0,4,0,0,0,2,2,2,4,4,5
388212,1,1,0,0,0,0,5,5,5,0,0,4,2,2,2
388213,5,5,0,4,1,1,1,1,0,1,3,3,4,4,0
388214,0,3,3,0,5,5,4,4,4,6,6,4,5,4,4
388215,2,0,0,4,1,1,5,5,0,7,7,4,2,4,4
388216,4,1,1,1,1,2,0,0,4,3,3,0,7,3,3
388217,3,3,3,2,2,3,5,0,0,5,5,1,5,0,0
388218,0,3,3,0,0,0,1,1,4,1,1,3,0,0,1
388219,5,0,0,3,3,0,0,0,0,0,0,0,3,3,3
388220,0,0,0,6,6,6,0,4,4,1,2,2,0,0,1
388221,2,2,4,1,2,2,0,6,6,2,2,0,1,1,5
388222,2,0,0,2,2,3,5,5,5,4,4,1,6,1,1
388223,1,1,1,3,3,6,4,4,1,4,1,1,0,0,0
388224,6,6,1,3,3,0,4,4,1,1,1,1,3,3,6
388225,0,0,0,0,0,0,1,1,3,5,5,5,4,4,4
388226,4,4,4,0,0,0,1,1,1,5,3,3,5,5,0
388227,0,0,0,3,3,3,3,3,3,4,1,1,1,5,5
388228,5,5,0,3,0,0,1,1,4,4,4,4,6,6,6
388229,1,1,3,1,1,1,1,4,4,4,4,4,0,0,0
388230,4,4,5,5,5,1,0,1,1,7,7,7,1,1,3
388231,1,1,5,1,1,3,7,2,2,0,0,4,5,5,0
388232,0,3,3,3,3,0,4,4,4,0,0,0,3,3,1
388233,4,5,5,1,1,1,6,6,4,4,1,1,0,0,0
388234,0,0,0,5,3,3,4,5,5,0,0,7,1,5,5
388235,0,0,0,7,7,4,0,0,0,1,2,2,5,0,0
388236,4,4,4,0,0,0,0,0,0,1,3,3,4,4,4
388237,4,1,1,2,2,2,0,0,0,1,1,2,0,0,1
388238,1,1,0,2,3,3,4,4,1,3,0,0,6,6,6
388239,5,5,4,1,0,0,1,3,3,3,3,3,1,5,5
388240,1,3,3,4,1,1,0,0,0,0,0,4,5,4,4
388241,3,3,3,2,2,3,1,1,4,0,0,5,3,3,2
388242,6,6,1,6,6,4,5,5,0,1,1,1,1,1,1
388243,1,1,7,2,3,3,1,1,4,1,1,3,2,2,2
388244,3,1,1,4,4,4,1,1,3,0,4,4,5,0,0
388245,4,5,5,1,3,3,1,1,0,3,0,0,4,4,4
388246,1,1,3,0,4,4,0,0,0,2,2,3,3,6,6
388247,0,3,3,3,3,3,1,1,1,1,3,3,3,1,1
388248,4,4,0,2,3,3,7,2,2,5,1,1,1,1,7
388249,1,1,1,6,6,6,6,6,4,1,1,1,7,7,3
388250,1,1,1,3,3,3,0,0,1,0,4,4,7,7,3
388251,2,2,2,5,5,5,5,3,3,2,2,2,1,1,1
388252,5,5,5,1,3,3,2,1,1,3,6,6,4,4,4
388253,0,3,3,3,0,0,4,1,1,3,6,6,1,1,1
388254,0,2,2,3,0,0,2,2,1,0,0,0,3,1,1
388255,1,1,5,4,4,1,5,3,3,3,3,0,5,5,0
388256,4,4,4,3,3,0,1,4,4,1,1,3,0,0,1
388257,4,0,0,5,5,3,2,2,1,2,2,0,3,3,2
388258,2,2,2,0,5,5,0,6,6,1,1,2,4,5,5
388259,1,0,0,4,4,1,3,3,5,1,1,1,1,1,1
388260,4,1,1,2,2,2,4,4,4,1,0,0,1,7,7
388261,4,4,1,4,4,4,5,5,0,3,6,6,7,7,3
388262,1,1,5,1,1,2,7,7,2,3,0,0,4,4,4
388263,0,0,0,0,0,0,4,4,1,5,5,1,4,4,4
388264,3,3,6,3,0,0,3,3,7,6,4,4,1,3,3
388265,2,4,4,1,2,2,0,0,0,1,1,3,0,2,2
388266,7,7,3,0,7,7,5,3,3,4,1,1,1,1,1
388267,4,4,4,6,4,4,3,3,3,5,5,1,0,0,0
388268,1,1,1,0,0,4,6,6,4,7,4,4,0,0,0
388269,5,5,5,4,4,4,0,4,4,5,5,1,2,2,4
388270,3,3,3,7,4,4,1,4,4,6,6,4,0,0,3
388271,0,0,0,1,1,3,0,0,4,1,2,2,3,3,3
388272,0,0,0,3,3,0,5,3,3,0,0,0,4,4,1
388273,0,1,1,0,0,0,0,0,4,0,4,4,6,6,1
388274,1,1,5,3,3,3,5,5,0,1,1,1,3,3,3
388275,1,1,7,4,4,1,3,3,5,1,1,2,3,1,1
388276,0,2,2,3,0,0,3,7,7,5,5,5,6,6,1
388277,1,1,1,0,4,4,4,1,1,2,2,3,3,3,1
388278,0,0,0,1,3,3,2,2,2,3,3,3,5,5,5
388279,0,0,0,4,4,1,1,1,1,4,1,1,2,2,4
388280,4,4,5,5,1,1,2,1,1,5,5,5,4,4,4
388281,2,2,2,0,0,4,4,4,1,4,1,1,0,0,0
388282,3,3,3,4,4,1,1,1,1,3,3,0,5,5,0
388283,5,5,5,2,3,3,4,4,1,0,0,0,3,1,1
388284,3,3,2,1,1,2,5,5,5,1,1,2,1,1,1
388285,6,6,1,0,0,4,4,4,4,4,4,4,5,5,5
388286,5,4,4,0,4,4,5,5,5,1,1,0,7,3,3
388287,3,3,1,0,4,4,0,0,0,0,0,7,4,4,0
388288,0,3,3,1,1,1,3,5,5,2,2,2,4,4,1
388289,4,4,0,4,4,4,3,3,3,0,0,0,5,0,0
388290,4,4,4,1,1,1,0,6,6,3,0,0,4,4,4
388291,4,4,5,0,0,5,1,0,0,1,2,2,0,0,1
388292,0,0,2,7,4,4,1,1,1,5,5,5,3,3,1
388293,5,4,4,1,2,2,4,4,4,1,1,2,6,1,1
388294,3,1,1,1,0,0,4,4,5,1,0,0,0,0,0
388295,0,3,3,1,1,3,2,2,0,0,0,5,0,0,1
388296,5,0,0,2,2,2,2,2,1,4,1,1,2,0,0
388297,1,1,1,0,4,4,1,1,3,1,1,3,4,4,4
388298,2,2,2,3,0,0,0,4,4,3,0,0,5,5,5
388299,0,0,1,0,5,5,1,3,3,3,3,0,0,0,0
388300,3,3,2,1,1,1,4,4,4,1,1,1,1,1,5
388301,0,0,0,2,2,0,4,4,4,2,2,3,7,7,7
388302,1,1,1,3,3,0,0,0,0,1,1,2,1,1,1
388303,4,4,0,4,4,4,0,1,1,1,1,1,1,1,1
388304,0,1,1,0,0,5,3,3,5,0,4,4,4,4,0
388305,6,1,1,4,1,1,2,2,2,3,3,3,2,4,4
388306,4,5,5,3,3,6,0,0,2,1,1,1,4,1,1
388307,0,0,4,3,3,0,0,4,4,3,0,0,5,5,5
388308,1,1,3,2,2,3,3,3,2,5,5,1,3,3,3
388309,6,1,1,4,4,4,4,1,1,5,1,1,1,1,5
388310,1,1,1,2,2,2,2,2,2,1,1,1,0,3,3
388311,1,1,3,6,6,6,6,6,4,1,1,3,3,3,3
388312,5,5,0,1,1,3,2,2,2,4,1,1,3,3,3
388313,0,0,2,4,1,1,4,1,1,1,1,1,0,0,4
388314,5,5,0,6,4,4,2,2,1,2,2,2,3,3,3
388315,3,3,6,0,0,0,0,4,4,1,1,3,5,5,4
388316,5,5,4,2,2,2,2,2,1,2,2,2,3,6,6
